"","Gene","BF","BF_filtered","post_prob","chr","pos"
"427","FCHO1",1.9096,2.2661,0.140148915442425,19,17762765
"428","SGPL1",2.2317,2.2649,0.14008509682486,10,70844485
"429","RAB40C",2.2391,2.2647,0.140074459467572,16,590326
"430","IPO13",2.2644,2.2644,0.140058502938181,1,43947638
"431","PGD",2.3072,2.2607,0.13986165704172,1,10399639
"432","KRT86",1.1388,2.2598,0.139813761980299,12,52301932
"433","ACBD3",2.1712,2.2583,0.139733925023768,1,226146620
"434","IGSF21",2.1067,2.258,0.13971795585404,1,18108127
"435","MTA1",2.2912,2.251,0.139345173510652,14,105449392
"436","LHFPL4",2.2412,2.2473,0.13914800087032,3,9502225
"437","AKAP17A",2.4976,2.2463,0.139094695458463,NA,1593484
"438","SOCS7",2.2804,2.2438,0.138961403042688,17,38352389
"439","ACTR3",2.2681,2.2437,0.138956070487535,2,113916938
"440","EXOC8",1.3257,2.2437,0.138956070487535,1,231335747
"441","AKT2",1.4857,2.2405,0.138785393840899,19,40233877
"442","KMT2A",1.2861,2.2387,0.138689358489021,11,118436730
"443","TBC1D20",2.2358,2.2358,0.138534589807737,20,438704
"444","FBXW11",2.2591,2.2349,0.138486546838078,5,171876321
"445","TMEM190",2.2304,2.2304,0.138246251588272,19,55376876
"446","HNRNPH1",2.2174,2.2242,0.137914958475667,5,179616153
"447","PITX2",2.2702,2.2228,0.137840115097097,4,110618159
"448","EPN1",2.0905,2.2183,0.137599459053275,19,55677178
"449","ST18",2.2178,2.2178,0.13757271119942,8,52113208
"450","NPR1",2.2176,2.2176,0.137562011593297,1,153679113
"451","CDC23",2.1136,2.2156,0.137455000928468,5,138184238
"452","FAM89A",2.3069,2.2105,0.137182003497793,1,231019870
"453","SLC6A17",2.2101,2.2101,0.1371605846261,1,110166929
"454","LMO4",2.2264,2.2083,0.13706418654221,1,87332065
"455","ITGAL",2.1748,2.208,0.137048118100733,16,30472850
"456","RTF1",2.2189,2.2069,0.136989195361899,15,41438391
"457","RASGRP2",2.1733,2.2062,0.136951694883847,11,64727331
"458","ANK3",2.1988,2.1988,0.136555061834653,10,60042695
"459","LRRN1",2.1968,2.1968,0.136447801125252,3,3844640
"460","DNM3",2.241,2.1925,0.136217100336638,1,171841655
"461","ZBTB45",2.3095,2.19,0.136082915296491,19,58514068
"462","KAT2A",2.2006,2.1874,0.135943318622666,17,42108111
"463","OSBPL2",2.166,2.1869,0.135916467936254,20,62256056
"464","TPM3",2.3004,2.1865,0.135894986185574,1,154170460
"465","PHF12",1.1977,2.186,0.135868132495156,17,28900982
"466","GNAS",1.5739,2.1853,0.135830534524432,20,58853275
"467","COL27A1",1.8807,2.184,0.13576070104083,9,114156008
"468","CYP46A1",2.1855,2.179,0.135492005501937,14,99684430
"469","PTPRM",2.3002,2.1789,0.135486629886962,18,7567823
"470","DLC1",2.1788,2.1788,0.135481254205134,8,13085833
"471","RHOXF2B",2.2283,2.1765,0.135357595068841,NA,120076958
"472","CNOT3",2.1652,2.1765,0.135357595068841,19,54142930
"473","SRF",1.737,2.1765,0.135357595068841,6,43171987
"474","RAB6B",2.2254,2.1736,0.135201626595914,3,133827898
"475","APOE",2.2408,2.1717,0.135099409841864,19,44901203
"476","UBXN1",0.9457,2.1702,0.135018695334484,11,62671576
"477","CDH10",2.1694,2.1694,0.134975641437028,5,24487667
"478","ATP6V1B2",2.0877,2.1673,0.13486260456174,8,20197406
"479","DLGAP3",2.1267,2.1666,0.134824919038105,1,34867555
"480","WDR20",2.1659,2.1659,0.134787230231152,14,102139931
"481","FUBP3",2.1616,2.1616,0.134555641216622,9,130595504
"482","ATP2B2",2.0957,2.1602,0.134480213386393,3,10319138
"483","MANEAL",2.1589,2.1589,0.134410161484696,1,37794252
"484","PRTG",2.1582,2.1582,0.134372436532909,15,55620017
"485","ZC3H13",2.1508,2.1508,0.133973428682095,13,45957191
"486","USP19",1.9883,2.1506,0.133962639580872,3,49108968
"487","SLC35F1",2.1489,2.1489,0.133870921365535,6,117907725
"488","UCK2",2.2471,2.1475,0.133795374129321,1,165890244
"489","TIMP3",2.1093,2.1446,0.133638841493947,22,32802048
"490","TXNL1",2.1427,2.1427,0.133536254950507,18,56603057
"491","SLC25A44",1.8851,2.1418,0.133487652844595,1,156199856
"492","ZC3H12D",1.9301,2.141,0.1334444463951,6,149450706
"493","C12orf66",2.1409,2.1409,0.133439045285952,12,64187642
"494","TAOK3",2.1316,2.1316,0.132936447671204,12,118151021
"495","UBE4A",1.7837,2.1288,0.132785013751618,11,118365139
"496","WTIP",2.1284,2.1284,0.132763376016361,19,34490388
"497","OR2M7",2.1284,2.1284,0.132763376016361,1,248323688
"498","POLR2H",2.1265,2.1265,0.13266058202668,3,184363500
"499","CAMK2B",2.1402,2.1257,0.132617293056168,7,44220066
"500","KCND2",2.1589,2.1256,0.132611881631024,7,120274632
"501","TP53BP1",1.9976,2.1249,0.132573999764329,15,43407394
"502","DDR1",2.1325,2.1208,0.132352053794954,6,30885789
"503","PDIA4",2.1165,2.1165,0.132119159137055,7,149003832
"504","NEUROG2",2.0479,2.1162,0.132102906006754,4,112514670
"505","ANKRD17",1.7631,2.1154,0.132059561349657,4,73076244
"506","PROCR",2.1151,2.1151,0.132043305987038,20,35172165
"507","THOC5",2.0997,2.0997,0.131208045387875,22,29508472
"508","COL12A1",0.9804,2.098,0.131115742759593,6,75085198
"509","NFKBIL1",2.0689,2.0961,0.131012557786058,6,31547696
"510","PPIG",2.1102,2.0922,0.130800680250724,2,169584367
"511","ETNPPL",2.0906,2.0906,0.130713726241784,4,108742519
"512","SAMD8",2.1812,2.0902,0.130691985021103,10,75150517
"513","RHBDL1",2.0896,2.0896,0.130659371150915,16,676376
"514","MZT2A",2.1452,2.0894,0.130648499317034,2,131470330
"515","TWSG1",2.0873,2.0873,0.130534328641788,18,9337232
"516","PSME4",2.087,2.087,0.1305180160973,2,53866198
"517","STXBP5",2.0847,2.0847,0.130392932918041,6,147204407
"518","DCAF12",2.1228,2.0845,0.13038205441903,9,34088420
"519","SYNPO2",2.083,2.083,0.130300457000121,4,118889047
"520","SPI1",2.1054,2.0812,0.130202519882271,11,47350116
"521","CYP4F3",2.0801,2.0801,0.130142658562084,19,15641419
"522","CABIN1",2.8677,2.0783,0.130044685899552,22,24038402
"523","TLK1",2.2606,2.0762,0.129930356562915,2,170993838
"524","KPNA3",2.0658,2.0762,0.129930356562915,13,49702390
"525","EXTL3",2.0101,2.0762,0.129930356562915,8,28716062
"526","NUP93",2.1087,2.076,0.129919466487397,16,56748339
"527","GLG1",2.0632,2.0744,0.129832336068396,16,74452066
"528","PEAK3",2.0739,2.0739,0.129805104233612,19,2269752
"529","ZNF768",2.0734,2.0734,0.129777870694338,16,30524522
"530","STAG3",2.0959,2.073,0.129756082635579,7,100180579
"531","RAF1",2.0703,2.0703,0.129608984696858,3,12584548
"532","ARID1B",2.1605,2.0697,0.129576289512574,6,156777890
"533","NR1H2",2.0697,2.0697,0.129576289512574,19,50377610
"534","TAF4",2.0669,2.0669,0.129423679502344,20,61976204
"535","ARHGEF1",1.8079,2.0651,0.129325544805478,19,41884469
"536","FZD3",2.0644,2.0644,0.12928737533708,8,28503020
"537","CEPT1",2.2659,2.0624,0.129178301270218,1,111147727
"538","HAPLN4",2.177,2.0612,0.129112843711967,19,19257998
"539","PRPF31",2.3295,2.0608,0.129091022339035,19,54118391
"540","LHX3",2.2102,2.0606,0.129080111242488,9,136197375
"541","KCNK1",2.0387,2.0606,0.129080111242488,1,233614171
"542","INSRR",2.1411,2.0591,0.128998269303036,1,156840887
"543","CLIP3",2.0573,2.0573,0.128900038669592,19,36016928
"544","NANOG",2.1368,2.0572,0.128894580762519,12,7789664
"545","SGPP1",2.0572,2.0572,0.128894580762519,14,63686130
"546","DHX38",2.1393,2.0539,0.128714431452451,16,72088986
"547","INPP4B",2.0536,2.0536,0.12869805054758,4,142028811
"548","ENTPD2",2.052,2.052,0.128610675317853,9,137043112
"549","KCNH8",2.0056,2.0512,0.128566981131088,3,19148780
"550","MICB",1.8929,2.0495,0.128474116433298,6,31498194
"551","ABR",2.0321,2.048,0.128392160555975,17,1001007
"552","DPYSL2",1.8307,2.0477,0.128375767530819,8,26514399
"553","ZNF850",2.0866,2.0441,0.128179003120678,19,36747836
"554","GADD45GIP1",2.0489,2.0435,0.128146200415067,19,12949492
"555","IVNS1ABP",2.0434,2.0434,0.128140733057477,1,185298042
"556","ZNF653",2.1257,2.0424,0.128086055709927,19,11483521
"557","RPRD1B",1.2429,2.0417,0.128047777485943,20,38033946
"558","B3GNT2",2.062,2.039,0.127900101419357,2,62222237
"559","FBXL3",2.0738,2.0377,0.127828980286233,13,77007258
"560","SPATA31A5",2.0365,2.0365,0.127763319712797,9,60915844
"561","HBG1",1.9402,2.0365,0.127763319712797,11,5248376
"562","KIF5A",2.0364,2.0364,0.12775784755208,12,57550284
"563","TPSG1",2.0332,2.0332,0.127582702148599,16,1217914
"564","SGTB",1.9852,2.0309,0.127456772937456,5,65670296
"565","NSG2",2.064,2.0308,0.12745129692968,5,174046733
"566","CXorf40B",2.0306,2.0306,0.127440344707923,NA,149932557
"567","OSGEP",2.0661,2.0296,0.127385579474717,14,20447281
"568","SALL4",2.0199,2.0203,0.126875933356665,20,51784275
"569","PTPN14",1.8382,2.0184,0.126771738862647,1,214357960
"570","CTNND2",2.0169,2.0169,0.126689462483777,5,10973503
"571","MYH1",1.8985,2.014,0.126530350846607,17,10492487
"572","CELF1",2.0444,2.0115,0.126393139100565,11,47472301
"573","LGI2",2.0519,2.0101,0.126316281691252,4,24999784
"574","CNBD2",2.15,2.0091,0.126261375261598,20,35968784
"575","KCNMB2",2.0337,2.0075,0.126173510618294,3,178807419
"576","INTS8",2.0072,2.0072,0.126157034030287,8,94822874
"577","AP3B2",1.8041,2.0068,0.126135064279702,15,82659567
"578","MAP2K7",2.0059,2.0059,0.126085628301576,19,7909778
"579","RBM15",2.0426,2.0058,0.126080135069847,1,110339430
"580","PLD6",2.0052,2.0052,0.126047174229189,17,17202816
"581","NRBP1",2.0049,2.0049,0.126030692876478,2,27433337
"582","GTPBP2",1.6147,2.0037,0.125964761248922,6,43620254
"583","SIN3A",2.0031,2.0031,0.125931791704627,15,75365692
"584","FLNA",3.0037,2.0002,0.125772403836885,NA,154348890
"585","NTM",2.065,1.997,0.12559646009504,11,131370817
"586","CCDC71L",1.9969,1.9969,0.125590960711965,7,106659972
"587","PRPF39",1.9476,1.9962,0.125552463093468,14,45095220
"588","SLIT3",1.8922,1.9954,0.125508461664115,5,168666473
"589","SNRNP40",2.0634,1.995,0.125486459288812,1,31260076
"590","GON4L",1.0526,1.9945,0.125458954762679,1,155745915
"591","CCT5",1.9804,1.9925,0.125348919354948,5,10250020
"592","PRKG1",1.9881,1.9881,0.125106743964003,10,50991391
"593","APBB1IP",1.9868,1.9868,0.125035166477042,10,26492330
"594","CABP1",1.9834,1.9834,0.124847908435282,12,120659881
"595","MAPK11",1.9649,1.9834,0.124847908435282,22,50264959
"596","GAD1",1.599,1.9816,0.124748739371735,2,170818529
"597","PRKCE",1.9798,1.9798,0.124649547830682,2,45652243
"598","FRMD4B",1.9791,1.9791,0.124610967270537,3,69171893
"599","TRPC4",1.8882,1.9777,0.124533795946855,13,37636934
"600","ERLIN1",2.0433,1.9753,0.124401470588801,10,100152141
"601","ZNF202",1.9437,1.9751,0.124390441669982,11,123726046
"602","NUAK1",1.9744,1.9738,0.124318746924814,12,106066807
"603","FOXB1",1.9726,1.9726,0.124252556738512,15,60005033
"604","NPTN",1.9063,1.9708,0.124153252695221,15,73570173
"605","RNF122",1.9392,1.9703,0.124125664241868,8,33548778
"606","BRSK2",1.4389,1.9693,0.124070482120752,11,1411420
"607","EPHA10",1.2803,1.9658,0.123877289928285,1,37718377
"608","SLC4A7",2.198,1.9632,0.123733720552418,3,27376766
"609","AP2B1",2.1746,1.9617,0.123650870660704,17,35594069
"610","PARD3",1.9597,1.9597,0.123540379764908,10,34111171
"611","APC",1.9578,1.9578,0.123435387604018,5,112707720
"612","THBS3",1.9102,1.957,0.123391172852621,1,155191833
"613","LHX8",1.9966,1.9556,0.123313786303727,1,75130725
"614","SEC24C",1.9451,1.9555,0.123308258170259,10,73746839
"615","TANC2",1.9553,1.9553,0.123297201694167,17,63009559
"616","DHX30",1.9258,1.9548,0.1232695592838,3,47818022
"617","DTYMK",1.9823,1.9539,0.123219798552206,2,241671419
"618","NDRG3",1.9693,1.9539,0.123219798552206,20,36653563
"619","C16orf78",1.9536,1.9536,0.123203210386417,16,49373944
"620","CRH",1.9524,1.9524,0.123136851446017,8,66176925
"621","CAMTA1",1.8203,1.9514,0.123081544655622,1,6820232
"622","FRG1",1.9491,1.9491,0.12295431255699,4,189941009
"623","SYNCRIP",1.8724,1.9486,0.122926648519487,6,85612887
"624","NAB2",10.7153,1.9484,0.122915582415831,12,57089275
"625","IL1R2",1.9356,1.9448,0.122716344788482,2,102008600
"626","HNRNPLL",1.85,1.9441,0.122677593626801,2,38568228
"627","ZNF496",1.943,1.943,0.122616692026985,1,247300661
"628","SPAG4",2.0657,1.9406,0.122483786455842,20,35616002
"629","PPP2R5A",2.047,1.9371,0.122289893639016,1,212286273
"630","LSM4",1.937,1.9371,0.122289893639016,19,18307510
"631","AGO2",1.9414,1.9363,0.122245563249584,8,140532082
"632","RINL",2.1158,1.9354,0.122195686208585,19,38869133
"633","FAM50A",1.9353,1.9353,0.122190143965239,NA,154441801
"634","RCCD1",1.1476,1.9343,0.122134717682374,15,90950621
"635","BRF1",2.0824,1.9342,0.122129174669118,14,105209497
"636","RORA",1.9322,1.9322,0.122018299702277,15,60497532
"637","EPX",1.9402,1.9317,0.121990576584337,17,58192889
"638","TK2",1.9283,1.9303,0.121912942539193,16,66511984
"639","OPN5",1.9265,1.9265,0.121702152338121,6,47782070
"640","MPP6",1.9261,1.9261,0.121679958008601,7,24623782
"641","SMAD5",1.9719,1.9252,0.121630016665773,5,136153765
"642","FLCN",1.0736,1.9205,0.121369119576351,17,17213680
"643","RBM42",1.9197,1.9197,0.121324696124948,19,35629158
"644","HOXB7",2.0851,1.9171,0.121180288879315,17,48607865
"645","TBC1D10A",1.863,1.917,0.121174733806568,22,30287782
"646","CRLF1",1.8412,1.9164,0.121141401895245,19,18594274
"647","CCR7",2.0751,1.9132,0.120963588990804,17,40554783
"648","ZFP36L1",1.9132,1.9132,0.120963588990804,14,68789719
"649","CDAN1",0.8445,1.9132,0.120963588990804,15,42724525
"650","DDX6",1.9253,1.9125,0.120924682826393,11,118754732
"651","ECHS1",1.9111,1.9111,0.120846860164733,10,133362912
"652","BTN3A3",1.8782,1.9104,0.120807943666568,6,26443588
"653","SLCO3A1",1.8493,1.9098,0.120774583925822,15,91853919
"654","HIF1AN",1.9888,1.9058,0.120552120941891,10,100535958
"655","SAP130",1.903,1.903,0.120396329858636,2,127942049
"656","SPATS2L",1.866,1.9028,0.120385199812012,2,200329429
"657","TNFRSF1B",1.9421,1.9026,0.120374069483716,1,12188818
"658","ZDHHC19",2.0365,1.9017,0.120323979520418,3,196198302
"659","FGF23",2.0164,1.9008,0.120273883852087,12,4370374
"660","TFAM",1.8993,1.8993,0.120190378391038,10,58385575
"661","SLC16A7",1.849,1.8964,0.12002888953928,12,59704788
"662","SLTM",1.8948,1.8948,0.11993976686262,15,58879979
"663","ZDHHC18",1.8945,1.8945,0.119923054350954,1,26832499
"664","NAB1",1.8795,1.8926,0.119817193701714,2,190659249
"665","ADGRA3",1.8924,1.8924,0.119806048993997,4,22387751
"666","NR1H3",1.892,1.892,0.11978375873187,11,47248826
"667","CNOT1",1.9341,1.8899,0.11966671633109,16,58523468
"668","FYB1",1.8888,1.8888,0.119605395983732,5,39107456
"669","TFEB",1.8872,1.8872,0.119516187499995,6,41684639
"670","TOPBP1",1.9848,1.8866,0.119482729657526,3,133601323
"671","KLHDC8B",1.9254,1.8862,0.119460423016536,3,49172833
"672","CPM",1.8859,1.8859,0.119443692294077,12,68856465
"673","GMIP",1.9673,1.8856,0.11942696093582,19,19627288
"674","ARSG",1.9416,1.8847,0.119376763045904,17,68307525
"675","FAM126B",1.9078,1.884,0.11933771628571,2,200981282
"676","RYR2",1.5616,1.8823,0.119242874022001,1,237270524
"677","SAMD14",1.4086,1.8821,0.119231714765594,17,50108151
"678","GNG8",1.907,1.8816,0.119203815387386,19,46634087
"679","TUT4",1.8782,1.8782,0.119014052731594,1,52423851
"680","PHETA1",1.8951,1.8768,0.118935891399258,12,111362691
"681","FOXO1",1.8259,1.8763,0.118907973276495,13,40559535
"682","ADAM21",1.8049,1.875,0.11883537787643,14,70457569
"683","DPY30",1.9571,1.8705,0.118583993706412,2,32024215
"684","MAGOHB",1.84,1.8705,0.118583993706412,12,10606299
"685","MFN2",1.3358,1.8705,0.118583993706412,1,11989165
"686","VIRMA",1.7678,1.8701,0.118561641505234,8,94488711
"687","LAMC1",1.8696,1.8696,0.118533699659478,1,183023786
"688","NRG2",1.1236,1.8692,0.118511344907339,5,139847936
"689","DNAJC3",1.8983,1.8661,0.118338057125362,13,95677256
"690","LANCL3",1.8648,1.8648,0.118265367777385,NA,37571892
"691","BMT2",1.861,1.861,0.118052822481494,7,112821799
"692","B3GNT6",1.5409,1.8577,0.117868160522124,11,77039664
"693","LRRTM4",1.8572,1.8572,0.117840174691286,2,76748702
"694","LRRC8A",1.7772,1.8541,0.117666622898366,9,128907261
"695","NLRP3",1.8526,1.8534,0.117627424332603,1,247418794
"696","KCNA7",1.8431,1.8532,0.117616224102665,19,49070083
"697","DYNC1I1",1.8509,1.8517,0.11753221331406,7,95804723
"698","PIK3CA",1.8461,1.8515,0.11752101066689,3,179198917
"699","PIK3R6",1.8506,1.8506,0.117470595234629,17,8803328
"700","DIP2A",1.9877,1.8479,0.117319314369522,21,46459158
"701","FBXO21",1.8121,1.8479,0.117319314369522,12,117146094
"702","PML",1.5396,1.8479,0.117319314369522,15,73994894
"703","PSKH1",1.8358,1.8445,0.117128738746621,16,67908784
"704","RERE",1.5997,1.8428,0.117033420072093,1,8354944
"705","IRF9",1.8874,1.8417,0.11697173231433,14,24162164
"706","SELENOM",1.8736,1.8412,0.116943689574915,22,31100894
"707","TNK2",1.8403,1.8403,0.116893208155257,3,195864185
"708","GORASP2",1.9775,1.8401,0.116881989278177,2,170948350
"709","IGF1R",1.8889,1.8372,0.116719283522525,15,98649640
"710","MEF2A",1.8353,1.8353,0.116612650688255,15,99645561
"711","NADK2",1.7562,1.8325,0.116455460627739,5,36195184
"712","SNIP1",1.831,1.831,0.116371228653176,1,37537761
"713","FOXO6",1.8287,1.8287,0.116242041761481,1,41361986
"714","GUCY2D",1.8525,1.8283,0.116219570619887,17,8003058
"715","SPRED2",1.9024,1.828,0.116202716513756,2,65313545
"716","OGFR",2.3428,1.8277,0.11618586176478,20,62804926
"717","NTN4",1.6072,1.8239,0.115972312620505,12,95659104
"718","MAOA",1.8236,1.8236,0.115955449082313,NA,43683548
"719","FAM98C",1.6773,1.8221,0.115871121739865,19,38403152
"720","AP2A2",1.6792,1.8209,0.115803648281913,11,1000448
"721","ZBTB3",1.9967,1.8192,0.115708043251953,11,62752307
"722","MSI1",1.8993,1.8173,0.115601166101999,12,120347475
"723","DTX4",1.0886,1.8151,0.11547738133253,11,59172708
"724","ADGRB2",1.7226,1.8149,0.115466126453414,1,31727443
"725","OR4K15",1.814,1.814,0.115415475952747,14,19975538
"726","OR5AP2",1.8123,1.8123,0.115319786956411,11,56641499
"727","HPCAL4",1.812,1.812,0.115302898513891,1,39682628
"728","ARMC4",1.9706,1.8114,0.115269119694386,10,27812548
"729","DOP1A",1.7466,1.8086,0.115111451091444,6,83065634
"730","TNFSF9",1.7156,1.8086,0.115111451091444,19,6531035
"731","KAT7",1.8941,1.8059,0.114959360279078,17,49791920
"732","SLC25A25",1.8056,1.8056,0.114942458072617,9,128068318
"733","PTPRB",1.6935,1.8038,0.114841031275003,12,70524485
"734","TM6SF2",1.8784,1.8035,0.114824124548582,19,19264672
"735","SLC12A3",1.8033,1.8033,0.114812853038827,16,56865252
"736","GPR107",1.8029,1.8029,0.114790309158132,9,130054008
"737","ARHGAP44",1.7447,1.8026,0.11477340049403,17,12789878
"738","NUMB",1.7382,1.7983,0.11453097197249,14,73276608
"739","MED1",1.9116,1.7971,0.114463293801098,17,39407486
"740","PXDC1",1.7971,1.7971,0.114463293801098,6,3723627
"741","SRPRA",1.8887,1.794,0.114288410631425,11,126264235
"742","TBC1D10B",1.6838,1.7934,0.11425455429724,16,30357955
"743","KAT5",1.9587,1.7919,0.114169902136807,11,65712287
"744","SF3B1",1.8754,1.7919,0.114169902136807,2,197393165
"745","RDH10",1.8577,1.7919,0.114169902136807,8,73291668
"746","IL1RAPL2",1.8443,1.7919,0.114169902136807,NA,104658929
"747","TRAF3",1.8281,1.7919,0.114169902136807,14,102870229
"748","RPS6KB1",1.7973,1.7919,0.114169902136807,17,59890826
"749","ADGRF4",1.4917,1.7912,0.114130392257631,6,47693668
"750","NELFB",1.8292,1.7908,0.114107813601371,9,137251998
"751","NTMT1",1.8299,1.7879,0.113944083916533,9,129632711
"752","FNBP4",1.679,1.7877,0.113932789983256,11,47714077
"753","DDN",1.7864,1.7864,0.113859372398523,12,48996769
"754","CCND2",1.8854,1.7843,0.113740749057503,12,4274110
"755","CELF5",1.8176,1.7843,0.113740749057503,19,3224910
"756","MED12",1.6922,1.7843,0.113740749057503,NA,71119409
"757","VCAM1",1.7841,1.7841,0.113729449940064,1,100719872
"758","FLT3",1.7836,1.7836,0.113701200885945,13,28004063
"759","CHD4",1.7829,1.7829,0.113661649184659,12,6570891
"760","DMXL2",1.6939,1.7827,0.113650348050193,15,51448998
"761","GALT",1.6646,1.7799,0.113492101902624,9,34647140
"762","KRT78",1.7793,1.7793,0.113458184662089,12,52839138
"763","HIPK4",1.7793,1.7793,0.113458184662089,19,40374473
"764","B3GNT3",1.4326,1.779,0.113441225068564,19,17807813
"765","SLC25A41",1.7786,1.7786,0.113418611267808,19,6421321
"766","CRACR2A",1.7785,1.7785,0.113412957637362,12,3615371
"767","GALR1",1.8542,1.7766,0.113305524957251,18,77250549
"768","MGAT1",1.8738,1.776,0.113271593438305,5,180791668
"769","LIG3",1.748,1.7755,0.113243315188676,17,34980576
"770","SIRT7",1.7012,1.7746,0.113192409793968,17,81907606
"771","NSF",1.7741,1.7743,0.113175440030245,17,46640070
"772","RBMS1",1.7963,1.7725,0.11307360780769,2,160275674
"773","HCN1",1.7956,1.7722,0.11305663349688,5,45261959
"774","TMCC3",1.773,1.7713,0.1130057066659,12,94571460
"775","TTF2",1.7708,1.7708,0.112977411454912,1,117060353
"776","SLC2A1",1.7688,1.7688,0.112864212556251,1,42926981
"777","SIAH1",1.8599,1.7678,0.112807602271677,16,48361641
"778","LCP2",1.7678,1.7678,0.112807602271677,5,170248699
"779","WIZ",1.7672,1.7672,0.112773632632857,19,15423095
"780","PLSCR3",1.7666,1.7666,0.112739660392617,17,7387376
